,img_id,file_name,hour,minute,bbox_det,new_file_name,image_url,base_image_url
893,921,The Getaway 9.01 a.m.png,9,1,"[815.87, 200.29, 310.42, 274.17]",The_Getaway_9.01_a.m.png,https://static.wikia.nocookie.net/theclock/images/f/f0/The_Getaway_9.01_a.m.png/revision/latest/scale-to-width-down/185?cb=20200803055449,https://static.wikia.nocookie.net/theclock/images/f/f0/The_Getaway_9.01_a.m.png
894,922,The Getaway 9.06 a.m.png,9,6,"[493.19, 90.34, 431.61, 407.29]",The_Getaway_9.06_a.m.png,https://static.wikia.nocookie.net/theclock/images/2/26/The_Getaway_9.06_a.m.png/revision/latest/scale-to-width-down/185?cb=20200803055453,https://static.wikia.nocookie.net/theclock/images/2/26/The_Getaway_9.06_a.m.png
895,923,The Gift 1.17 p.m.png,1,17,"[1596.56, 15.44, 150.49, 153.06]",The_Gift_1.17_p.m.png,https://static.wikia.nocookie.net/theclock/images/8/82/The_Gift_1.17_p.m.png/revision/latest/scale-to-width-down/185?cb=20200816104510,https://static.wikia.nocookie.net/theclock/images/8/82/The_Gift_1.17_p.m.png
896,924,The Gift 1.28 a.m. 2.png,1,28,"[514.03, 118.42, 915.96, 851.83]",The_Gift_1.28_a.m._2.png,https://static.wikia.nocookie.net/theclock/images/c/c4/The_Gift_1.28_a.m._2.png/revision/latest/scale-to-width-down/185?cb=20200816104504,https://static.wikia.nocookie.net/theclock/images/c/c4/The_Gift_1.28_a.m._2.png
897,925,The Gift 10.07 p.m.png,10,7,"[739.07, 516.25, 200.86, 200.89]",The_Gift_10.07_p.m.png,https://static.wikia.nocookie.net/theclock/images/8/8c/The_Gift_10.07_p.m.png/revision/latest/scale-to-width-down/185?cb=20200816104516,https://static.wikia.nocookie.net/theclock/images/8/8c/The_Gift_10.07_p.m.png
898,926,The Girl Chewing Gum 1.11 p.m.png,1,11,"[291.14, 191.15, 131.65, 219.97]",The_Girl_Chewing_Gum_1.11_p.m.png,https://static.wikia.nocookie.net/theclock/images/2/24/The_Girl_Chewing_Gum_1.11_p.m.png/revision/latest/scale-to-width-down/185?cb=20200806093954,https://static.wikia.nocookie.net/theclock/images/2/24/The_Girl_Chewing_Gum_1.11_p.m.png
899,927,The Girl Chewing Gum 1.16 p.m.png,1,16,"[308.79, 188.5, 131.91, 216.8]",The_Girl_Chewing_Gum_1.16_p.m.png,https://static.wikia.nocookie.net/theclock/images/b/bd/The_Girl_Chewing_Gum_1.16_p.m.png/revision/latest/scale-to-width-down/185?cb=20200806094020,https://static.wikia.nocookie.net/theclock/images/b/bd/The_Girl_Chewing_Gum_1.16_p.m.png
900,928,The Glass Key 4.35 p.m. 1.png,4,35,"[832.15, 377.69, 182.2, 264.18]",The_Glass_Key_4.35_p.m._1.png,https://static.wikia.nocookie.net/theclock/images/9/9b/The_Glass_Key_4.35_p.m._1.png/revision/latest/scale-to-width-down/185?cb=20201226123841,https://static.wikia.nocookie.net/theclock/images/9/9b/The_Glass_Key_4.35_p.m._1.png
901,929,The Glass Key 4.35 p.m. 2.png,4,35,"[83.15, 120.28, 111.74, 135.83]",The_Glass_Key_4.35_p.m._2.png,https://static.wikia.nocookie.net/theclock/images/4/48/The_Glass_Key_4.35_p.m._2.png/revision/latest/scale-to-width-down/185?cb=20201226123847,https://static.wikia.nocookie.net/theclock/images/4/48/The_Glass_Key_4.35_p.m._2.png
902,930,The Green Mile 2.27 a.m.png,2,27,"[380.64, 330.51, 157.44, 160.01]",The_Green_Mile_2.27_a.m.png,https://static.wikia.nocookie.net/theclock/images/3/33/The_Green_Mile_2.27_a.m.png/revision/latest/scale-to-width-down/185?cb=20200801064228,https://static.wikia.nocookie.net/theclock/images/3/33/The_Green_Mile_2.27_a.m.png
903,931,The Green Mile 2.32 a.m.png,2,32,"[420.26, 195.27, 877.26, 824.84]",The_Green_Mile_2.32_a.m.png,https://static.wikia.nocookie.net/theclock/images/9/9a/The_Green_Mile_2.32_a.m.png/revision/latest/scale-to-width-down/185?cb=20200801064236,https://static.wikia.nocookie.net/theclock/images/9/9a/The_Green_Mile_2.32_a.m.png
904,932,The Gunfighter 7.49 a.m.png,7,49,"[466.01, 218.93, 247.22, 356.25]",The_Gunfighter_7.49_a.m.png,https://static.wikia.nocookie.net/theclock/images/6/62/The_Gunfighter_7.49_a.m.png/revision/latest/scale-to-width-down/185?cb=20200817194744,https://static.wikia.nocookie.net/theclock/images/6/62/The_Gunfighter_7.49_a.m.png
905,933,The Gunfighter 9.56 a.m.png,9,56,"[493.7, 294.15, 518.05, 566.14]",The_Gunfighter_9.56_a.m.png,https://static.wikia.nocookie.net/theclock/images/b/b6/The_Gunfighter_9.56_a.m.png/revision/latest/scale-to-width-down/185?cb=20200817194758,https://static.wikia.nocookie.net/theclock/images/b/b6/The_Gunfighter_9.56_a.m.png
906,934,The Hoax 12.38 p.m.png,12,38,"[325.65, 127.03, 214.29, 215.5]",The_Hoax_12.38_p.m.png,https://static.wikia.nocookie.net/theclock/images/6/64/The_Hoax_12.38_p.m.png/revision/latest/scale-to-width-down/185?cb=20200818133545,https://static.wikia.nocookie.net/theclock/images/6/64/The_Hoax_12.38_p.m.png
907,935,The Hoax 12.59 p.m.png,12,59,"[617.14, 141.69, 744.85, 739.79]",The_Hoax_12.59_p.m.png,https://static.wikia.nocookie.net/theclock/images/a/ad/The_Hoax_12.59_p.m.png/revision/latest/scale-to-width-down/185?cb=20200818133554,https://static.wikia.nocookie.net/theclock/images/a/ad/The_Hoax_12.59_p.m.png
908,936,The Honey Pot 3.00 a.m. 1.png,3,0,"[667.11, 189.95, 640.66, 652.78]",The_Honey_Pot_3.00_a.m._1.png,https://static.wikia.nocookie.net/theclock/images/0/00/The_Honey_Pot_3.00_a.m._1.png/revision/latest/scale-to-width-down/185?cb=20200731123331,https://static.wikia.nocookie.net/theclock/images/0/00/The_Honey_Pot_3.00_a.m._1.png
909,937,The Honey Pot 3.00 a.m. 2.png,3,0,"[836.95, 408.35, 176.05, 179.0]",The_Honey_Pot_3.00_a.m._2.png,https://static.wikia.nocookie.net/theclock/images/0/0e/The_Honey_Pot_3.00_a.m._2.png/revision/latest/scale-to-width-down/185?cb=20200731123335,https://static.wikia.nocookie.net/theclock/images/0/0e/The_Honey_Pot_3.00_a.m._2.png
910,938,The Honey Pot 10.59 p.m. 2.png,10,59,"[771.51, 452.5, 314.35, 310.9]",The_Honey_Pot_10.59_p.m._2.png,https://static.wikia.nocookie.net/theclock/images/f/ff/The_Honey_Pot_10.59_p.m._2.png/revision/latest/scale-to-width-down/185?cb=20200731123739,https://static.wikia.nocookie.net/theclock/images/f/ff/The_Honey_Pot_10.59_p.m._2.png
911,939,The Hudsucker Proxy 5.00 p.m. 1.png,5,0,"[424.82, 64.73, 1058.85, 805.38]",The_Hudsucker_Proxy_5.00_p.m._1.png,https://static.wikia.nocookie.net/theclock/images/7/7b/The_Hudsucker_Proxy_5.00_p.m._1.png/revision/latest/scale-to-width-down/185?cb=20200729230639,https://static.wikia.nocookie.net/theclock/images/7/7b/The_Hudsucker_Proxy_5.00_p.m._1.png
912,940,The Hudsucker Proxy 11.59 a.m. 1.png,11,59,"[963.1, 262.45, 527.41, 482.25]",The_Hudsucker_Proxy_11.59_a.m._1.png,https://static.wikia.nocookie.net/theclock/images/8/84/The_Hudsucker_Proxy_11.59_a.m._1.png/revision/latest/scale-to-width-down/185?cb=20200729230625,https://static.wikia.nocookie.net/theclock/images/8/84/The_Hudsucker_Proxy_11.59_a.m._1.png
913,941,The Hustler 1.32 a.m.png,1,32,"[659.18, 175.84, 488.35, 464.43]",The_Hustler_1.32_a.m.png,https://static.wikia.nocookie.net/theclock/images/3/3f/The_Hustler_1.32_a.m.png/revision/latest/scale-to-width-down/185?cb=20210622161816,https://static.wikia.nocookie.net/theclock/images/3/3f/The_Hustler_1.32_a.m.png
914,942,The Hustler 4.00 a.m.png,4,0,"[671.01, 348.2, 326.28, 314.32]",The_Hustler_4.00_a.m.png,https://static.wikia.nocookie.net/theclock/images/f/f5/The_Hustler_4.00_a.m.png/revision/latest/scale-to-width-down/185?cb=20210622161821,https://static.wikia.nocookie.net/theclock/images/f/f5/The_Hustler_4.00_a.m.png
915,943,The Hustler 8.00 p.m.png,8,0,"[887.52, 235.0, 181.32, 186.37]",The_Hustler_8.00_p.m.png,https://static.wikia.nocookie.net/theclock/images/5/54/The_Hustler_8.00_p.m.png/revision/latest/scale-to-width-down/185?cb=20210622161826,https://static.wikia.nocookie.net/theclock/images/5/54/The_Hustler_8.00_p.m.png
916,944,The Innocents 1.59 p.m.png,1,59,"[781.69, 1.3, 760.39, 727.46]",The_Innocents_1.59_p.m.png,https://static.wikia.nocookie.net/theclock/images/4/4f/The_Innocents_1.59_p.m.png/revision/latest/scale-to-width-down/185?cb=20210906061847,https://static.wikia.nocookie.net/theclock/images/4/4f/The_Innocents_1.59_p.m.png
917,945,The Insider 11.26 a.m.png,11,26,"[1315.9, 78.48, 335.99, 400.59]",The_Insider_11.26_a.m.png,https://static.wikia.nocookie.net/theclock/images/c/cc/The_Insider_11.26_a.m.png/revision/latest/scale-to-width-down/185?cb=20210409024047,https://static.wikia.nocookie.net/theclock/images/c/cc/The_Insider_11.26_a.m.png
918,946,The Ipcress File 8.01 a.m.png,8,1,"[1450.25, 128.56, 370.49, 584.09]",The_Ipcress_File_8.01_a.m.png,https://static.wikia.nocookie.net/theclock/images/5/5d/The_Ipcress_File_8.01_a.m.png/revision/latest/scale-to-width-down/185?cb=20200823181216,https://static.wikia.nocookie.net/theclock/images/5/5d/The_Ipcress_File_8.01_a.m.png
919,947,The Ladykillers (1955) 12.59 p.m.png,12,59,"[391.13, 227.45, 735.58, 671.41]",The_Ladykillers_%281955%29_12.59_p.m.png,https://static.wikia.nocookie.net/theclock/images/b/ba/The_Ladykillers_%281955%29_12.59_p.m.png/revision/latest/scale-to-width-down/185?cb=20210611031020,https://static.wikia.nocookie.net/theclock/images/b/ba/The_Ladykillers_%281955%29_12.59_p.m.png
920,948,The Last Laugh 9.34 a.m.png,9,34,"[623.52, 243.82, 351.23, 302.02]",The_Last_Laugh_9.34_a.m.png,https://static.wikia.nocookie.net/theclock/images/1/1a/The_Last_Laugh_9.34_a.m.png/revision/latest/scale-to-width-down/185?cb=20210211051654,https://static.wikia.nocookie.net/theclock/images/1/1a/The_Last_Laugh_9.34_a.m.png
921,949,The Life of David Gale 4.24 p.m.png,4,24,"[560.79, 239.15, 310.33, 296.78]",The_Life_of_David_Gale_4.24_p.m.png,https://static.wikia.nocookie.net/theclock/images/c/c2/The_Life_of_David_Gale_4.24_p.m.png/revision/latest/scale-to-width-down/185?cb=20200730060540,https://static.wikia.nocookie.net/theclock/images/c/c2/The_Life_of_David_Gale_4.24_p.m.png
922,950,The Life of David Gale 4.50 p.m. 1.png,4,50,"[550.03, 106.58, 509.72, 495.03]",The_Life_of_David_Gale_4.50_p.m._1.png,https://static.wikia.nocookie.net/theclock/images/a/ad/The_Life_of_David_Gale_4.50_p.m._1.png/revision/latest/scale-to-width-down/185?cb=20200730060547,https://static.wikia.nocookie.net/theclock/images/a/ad/The_Life_of_David_Gale_4.50_p.m._1.png
923,951,The Life of David Gale 4.50 p.m. 2.png,4,50,"[284.82, 48.64, 404.91, 367.56]",The_Life_of_David_Gale_4.50_p.m._2.png,https://static.wikia.nocookie.net/theclock/images/4/43/The_Life_of_David_Gale_4.50_p.m._2.png/revision/latest/scale-to-width-down/185?cb=20200730060554,https://static.wikia.nocookie.net/theclock/images/4/43/The_Life_of_David_Gale_4.50_p.m._2.png
924,952,The Life of David Gale 5.04 p.m.png,5,4,"[649.7, 126.1, 608.59, 559.64]",The_Life_of_David_Gale_5.04_p.m.png,https://static.wikia.nocookie.net/theclock/images/f/fb/The_Life_of_David_Gale_5.04_p.m.png/revision/latest/scale-to-width-down/185?cb=20200730060601,https://static.wikia.nocookie.net/theclock/images/f/fb/The_Life_of_David_Gale_5.04_p.m.png
925,953,The Life of David Gale 5.41 p.m.png,5,41,"[426.38, 116.25, 453.56, 462.04]",The_Life_of_David_Gale_5.41_p.m.png,https://static.wikia.nocookie.net/theclock/images/e/eb/The_Life_of_David_Gale_5.41_p.m.png/revision/latest/scale-to-width-down/185?cb=20200730060607,https://static.wikia.nocookie.net/theclock/images/e/eb/The_Life_of_David_Gale_5.41_p.m.png
926,954,The Life of David Gale 6.01 p.m.png,6,1,"[809.44, 360.66, 297.09, 277.11]",The_Life_of_David_Gale_6.01_p.m.png,https://static.wikia.nocookie.net/theclock/images/9/9a/The_Life_of_David_Gale_6.01_p.m.png/revision/latest/scale-to-width-down/185?cb=20200730060614,https://static.wikia.nocookie.net/theclock/images/9/9a/The_Life_of_David_Gale_6.01_p.m.png
927,955,The Life of David Gale 6.17 p.m. 1.png,6,17,"[649.05, 98.63, 618.64, 616.44]",The_Life_of_David_Gale_6.17_p.m._1.png,https://static.wikia.nocookie.net/theclock/images/b/bf/The_Life_of_David_Gale_6.17_p.m._1.png/revision/latest/scale-to-width-down/185?cb=20200730060620,https://static.wikia.nocookie.net/theclock/images/b/bf/The_Life_of_David_Gale_6.17_p.m._1.png
928,956,The Life of David Gale 6.17 p.m. 2.png,6,17,"[579.37, 22.9, 601.65, 707.54]",The_Life_of_David_Gale_6.17_p.m._2.png,https://static.wikia.nocookie.net/theclock/images/4/4b/The_Life_of_David_Gale_6.17_p.m._2.png/revision/latest/scale-to-width-down/185?cb=20200730060627,https://static.wikia.nocookie.net/theclock/images/4/4b/The_Life_of_David_Gale_6.17_p.m._2.png
929,957,The Lost Weekend 3.54 p.m.png,3,54,"[278.44, 161.37, 677.14, 806.98]",The_Lost_Weekend_3.54_p.m.png,https://static.wikia.nocookie.net/theclock/images/1/14/The_Lost_Weekend_3.54_p.m.png/revision/latest/scale-to-width-down/185?cb=20200805013531,https://static.wikia.nocookie.net/theclock/images/1/14/The_Lost_Weekend_3.54_p.m.png
930,958,The Lost Weekend 12.40 p.m.png,12,40,"[349.35, 426.15, 420.48, 476.04]",The_Lost_Weekend_12.40_p.m.png,https://static.wikia.nocookie.net/theclock/images/5/5d/The_Lost_Weekend_12.40_p.m.png/revision/latest/scale-to-width-down/185?cb=20200805013523,https://static.wikia.nocookie.net/theclock/images/5/5d/The_Lost_Weekend_12.40_p.m.png
931,959,The Loveless 8.07 a.m.png,8,7,"[874.57, 1.64, 782.42, 764.81]",The_Loveless_8.07_a.m.png,https://static.wikia.nocookie.net/theclock/images/9/96/The_Loveless_8.07_a.m.png/revision/latest/scale-to-width-down/185?cb=20200818142323,https://static.wikia.nocookie.net/theclock/images/9/96/The_Loveless_8.07_a.m.png
932,960,The Loveless 9.06 a.m.png,9,6,"[748.79, 10.16, 776.82, 777.0]",The_Loveless_9.06_a.m.png,https://static.wikia.nocookie.net/theclock/images/0/0c/The_Loveless_9.06_a.m.png/revision/latest/scale-to-width-down/185?cb=20200818142325,https://static.wikia.nocookie.net/theclock/images/0/0c/The_Loveless_9.06_a.m.png
933,961,The Machinist 1.30 a.m.png,1,30,"[748.57, 194.73, 353.92, 400.48]",The_Machinist_1.30_a.m.png,https://static.wikia.nocookie.net/theclock/images/b/b1/The_Machinist_1.30_a.m.png/revision/latest/scale-to-width-down/185?cb=20201224071800,https://static.wikia.nocookie.net/theclock/images/b/b1/The_Machinist_1.30_a.m.png
934,962,The Man Who Knew Too Little 11.59 p.m.png,11,59,"[361.81, 23.18, 1170.98, 1016.01]",The_Man_Who_Knew_Too_Little_11.59_p.m.png,https://static.wikia.nocookie.net/theclock/images/9/91/The_Man_Who_Knew_Too_Little_11.59_p.m.png/revision/latest/scale-to-width-down/185?cb=20210331063541,https://static.wikia.nocookie.net/theclock/images/9/91/The_Man_Who_Knew_Too_Little_11.59_p.m.png
935,963,The Man Who Wasn't There 4.40 p.m.png,4,40,"[827.54, 67.71, 389.36, 840.72]",The_Man_Who_Wasn%27t_There_4.40_p.m.png,https://static.wikia.nocookie.net/theclock/images/2/22/The_Man_Who_Wasn%27t_There_4.40_p.m.png/revision/latest/scale-to-width-down/185?cb=20210609020320,https://static.wikia.nocookie.net/theclock/images/2/22/The_Man_Who_Wasn%27t_There_4.40_p.m.png
936,964,The Man in Grey 8.44 p.m.png,8,44,"[694.05, 667.41, 164.07, 178.5]",The_Man_in_Grey_8.44_p.m.png,https://static.wikia.nocookie.net/theclock/images/6/63/The_Man_in_Grey_8.44_p.m.png/revision/latest/scale-to-width-down/185?cb=20210330054819,https://static.wikia.nocookie.net/theclock/images/6/63/The_Man_in_Grey_8.44_p.m.png
937,965,The Man with the Golden Gun 10.06 p.m.png,10,6,"[432.31, 112.54, 861.91, 899.75]",The_Man_with_the_Golden_Gun_10.06_p.m.png,https://static.wikia.nocookie.net/theclock/images/0/0b/The_Man_with_the_Golden_Gun_10.06_p.m.png/revision/latest/scale-to-width-down/185?cb=20200805111324,https://static.wikia.nocookie.net/theclock/images/0/0b/The_Man_with_the_Golden_Gun_10.06_p.m.png
938,966,The Mask 7.43 a.m.png,7,43,"[718.9, 128.89, 506.36, 503.61]",The_Mask_7.43_a.m.png,https://static.wikia.nocookie.net/theclock/images/8/89/The_Mask_7.43_a.m.png/revision/latest/scale-to-width-down/185?cb=20210604013745,https://static.wikia.nocookie.net/theclock/images/8/89/The_Mask_7.43_a.m.png
939,967,The Matrix 6.43 p.m.png,6,43,"[1160.91, 261.35, 109.53, 180.03]",The_Matrix_6.43_p.m.png,https://static.wikia.nocookie.net/theclock/images/e/e8/The_Matrix_6.43_p.m.png/revision/latest/scale-to-width-down/185?cb=20200807142600,https://static.wikia.nocookie.net/theclock/images/e/e8/The_Matrix_6.43_p.m.png
940,968,The Matrix Reloaded 11.48 p.m.png,11,48,"[525.97, 92.66, 886.91, 700.08]",The_Matrix_Reloaded_11.48_p.m.png,https://static.wikia.nocookie.net/theclock/images/1/11/The_Matrix_Reloaded_11.48_p.m.png/revision/latest/scale-to-width-down/185?cb=20211210052315,https://static.wikia.nocookie.net/theclock/images/1/11/The_Matrix_Reloaded_11.48_p.m.png
941,969,The Mechanic 1.20 a.m.png,1,20,"[508.79, 44.33, 913.25, 926.77]",The_Mechanic_1.20_a.m.png,https://static.wikia.nocookie.net/theclock/images/6/61/The_Mechanic_1.20_a.m.png/revision/latest/scale-to-width-down/185?cb=20201224102626,https://static.wikia.nocookie.net/theclock/images/6/61/The_Mechanic_1.20_a.m.png
942,970,The Mechanic 3.24 a.m.png,3,24,"[465.21, 290.82, 278.23, 321.13]",The_Mechanic_3.24_a.m.png,https://static.wikia.nocookie.net/theclock/images/b/b4/The_Mechanic_3.24_a.m.png/revision/latest/scale-to-width-down/185?cb=20210326153441,https://static.wikia.nocookie.net/theclock/images/b/b4/The_Mechanic_3.24_a.m.png
943,971,The Mechanic 9.09 p.m.png,9,9,"[1287.64, 99.13, 330.7, 544.75]",The_Mechanic_9.09_p.m.png,https://static.wikia.nocookie.net/theclock/images/7/7b/The_Mechanic_9.09_p.m.png/revision/latest/scale-to-width-down/185?cb=20201224102647,https://static.wikia.nocookie.net/theclock/images/7/7b/The_Mechanic_9.09_p.m.png
944,972,The Minus Man 12.26 p.m.png,12,26,"[80.28, 98.5, 171.36, 202.86]",The_Minus_Man_12.26_p.m.png,https://static.wikia.nocookie.net/theclock/images/1/14/The_Minus_Man_12.26_p.m.png/revision/latest/scale-to-width-down/185?cb=20201228154409,https://static.wikia.nocookie.net/theclock/images/1/14/The_Minus_Man_12.26_p.m.png
945,973,The Most Dangerous Game 3.30 a.m.png,3,30,"[458.57, 257.05, 612.57, 596.15]",The_Most_Dangerous_Game_3.30_a.m.png,https://static.wikia.nocookie.net/theclock/images/f/f8/The_Most_Dangerous_Game_3.30_a.m.png/revision/latest/scale-to-width-down/185?cb=20200807131925,https://static.wikia.nocookie.net/theclock/images/f/f8/The_Most_Dangerous_Game_3.30_a.m.png
946,974,The Most Dangerous Game 3.59 a.m.png,3,59,"[484.41, 261.74, 615.16, 610.83]",The_Most_Dangerous_Game_3.59_a.m.png,https://static.wikia.nocookie.net/theclock/images/a/a5/The_Most_Dangerous_Game_3.59_a.m.png/revision/latest/scale-to-width-down/185?cb=20200807131933,https://static.wikia.nocookie.net/theclock/images/a/a5/The_Most_Dangerous_Game_3.59_a.m.png
947,975,The Most Dangerous Game 8.00 p.m.png,8,0,"[533.96, 68.93, 344.1, 463.54]",The_Most_Dangerous_Game_8.00_p.m.png,https://static.wikia.nocookie.net/theclock/images/c/cc/The_Most_Dangerous_Game_8.00_p.m.png/revision/latest/scale-to-width-down/185?cb=20200807131945,https://static.wikia.nocookie.net/theclock/images/c/cc/The_Most_Dangerous_Game_8.00_p.m.png
948,977,The Muppet Christmas Carol 12.54 a.m.png,12,54,"[1028.11, 117.12, 1512.91, 1853.23]",The_Muppet_Christmas_Carol_12.54_a.m.png,https://static.wikia.nocookie.net/theclock/images/a/a0/The_Muppet_Christmas_Carol_12.54_a.m.png/revision/latest/scale-to-width-down/185?cb=20200914100433,https://static.wikia.nocookie.net/theclock/images/a/a0/The_Muppet_Christmas_Carol_12.54_a.m.png
949,978,The Natural 4.41 p.m.png,4,41,"[1025.54, 304.86, 399.45, 405.12]",The_Natural_4.41_p.m.png,https://static.wikia.nocookie.net/theclock/images/f/f9/The_Natural_4.41_p.m.png/revision/latest/scale-to-width-down/185?cb=20200817203708,https://static.wikia.nocookie.net/theclock/images/f/f9/The_Natural_4.41_p.m.png
950,979,The Night of the Hunter 9.01 a.m.png,9,1,"[658.63, 460.53, 306.36, 308.81]",The_Night_of_the_Hunter_9.01_a.m.png,https://static.wikia.nocookie.net/theclock/images/2/2b/The_Night_of_the_Hunter_9.01_a.m.png/revision/latest/scale-to-width-down/185?cb=20200812032135,https://static.wikia.nocookie.net/theclock/images/2/2b/The_Night_of_the_Hunter_9.01_a.m.png
951,980,The Number 23 2.15 p.m.png,2,15,"[644.97, 29.29, 438.77, 717.96]",The_Number_23_2.15_p.m.png,https://static.wikia.nocookie.net/theclock/images/1/17/The_Number_23_2.15_p.m.png/revision/latest/scale-to-width-down/185?cb=20201224115026,https://static.wikia.nocookie.net/theclock/images/1/17/The_Number_23_2.15_p.m.png
